"unitid","lon","lat"
443720,-84.47633,33.933002
434159,-84.483943,33.904619
430421,-84.481765,33.913158
442480,-84.2062,33.940768
419244,-84.2062,33.940768
417415,-84.38539,34.049789
372921,-84.488628,33.901335
443933,-84.50382,33.87578
139506,-84.205183,33.801802
443623,-84.238519,33.839348
443748,-84.155475,33.934121
410283,-84.1794,33.909952
443526,-84.176526,34.042875
366456,-84.6183,34.097998
141334,-85.099007,33.574421
441450,-84.68784,33.874553
431965,-84.746624,33.909059
140809,-84.41583,34.454934
440101,-84.562798,34.011112
417406,-84.609421,34.028739
140164,-84.58083,34.03629
139144,-85.189077,34.289254
139384,-85.171361,34.224673
139700,-85.213817,34.290508
140988,-85.196213,34.258192
139278,-85.183666,33.691657
140872,-84.554657,34.318874
139968,-84.152548,33.045208
384388,-84.554239,33.584091
439631,-84.455909,33.455874
139986,-84.291662,33.255438
438197,-84.375195,33.577006
141228,-85.0745,33.029838
140234,-85.041394,33.039713
138664,-84.336098,33.57233
139311,-84.328174,33.594079
248794,-84.31913,32.863007
139092,-84.351999,33.618673
140711,-84.353012,33.618377
139898,-84.39013,33.752856
139940,-84.38667,33.7527
139746,-84.382393,33.752007
139214,-84.38525,33.794055
140827,-84.39589,33.811882
445072,-84.38987,33.784754
138877,-84.38525,33.794055
138840,-84.404995,33.712009
140562,-84.411958,33.742549
138901,-84.404659,33.70893
139074,-84.399724,33.767494
140553,-84.415156,33.74793
141060,-84.410118,33.74519
138947,-84.412818,33.748772
140146,-84.410337,33.754904
139153,-84.358086,33.737022
140696,-84.334756,33.875939
139658,-84.325782,33.798836
141015,-84.361989,33.813156
140340,-84.362635,33.846627
138725,-84.3606,33.849853
138813,-84.354867,33.937445
438586,-84.355243,33.936128
367936,-84.356001,33.92006
420495,-84.34924,33.919927
438638,-84.32355,33.827554
138594,-84.32355,33.827554
238883,-84.397976,33.776305
139755,-84.396019,33.773732
417381,-84.335672,33.933413
138938,-84.29844,33.927829
425250,-84.31769,33.942751
444714,-84.474339,33.899004
443818,-84.25367,33.899381
140438,-84.29321,33.888102
138655,-84.301964,33.889452
365091,-84.378337,33.906213
411055,-84.37203,33.879003
138868,-84.474828,33.685385
445276,-84.248126,33.853351
442152,-84.34155,33.979979
141121,-82.3391,32.605196
139621,-82.308486,32.59577
139205,-82.586136,32.185718
366465,-81.818517,32.395767
139931,-81.782201,32.427756
368911,-82.365827,32.20393
139199,-83.821513,34.303117
442435,-83.855524,34.276597
140678,-83.529592,34.63853
141237,-83.745972,34.594437
140818,-83.543216,34.56663
139773,-83.867337,34.234389
140243,-83.864559,34.236386
141361,-83.847765,34.93316
140669,-83.985934,34.530254
141185,-83.353462,34.59554
246813,-83.339598,33.990183
139959,-83.374049,33.956428
408862,-83.34529,33.925085
139630,-83.146825,34.282617
139463,-85.00289,34.77496
141273,-85.21956,34.801988
139393,-85.37496,34.963327
417345,-81.981962,33.472447
140720,-81.991199,33.469259
138983,-82.02195,33.476464
138956,-82.048439,33.418992
384360,-82.085543,33.510463
140191,-82.0697,33.475936
140401,-81.989216,33.470656
140483,-83.343639,32.380119
140076,-82.9449,32.485852
440615,-83.1848,32.193953
139719,-83.895548,32.538163
139861,-83.231962,33.082787
139904,-83.222487,33.079116
420431,-82.839621,32.996687
140085,-83.667983,32.545733
409245,-83.64332,32.638316
384397,-83.610184,32.625309
140304,-83.690844,32.811167
140322,-83.731976,32.810807
140447,-83.651042,32.829731
141325,-83.717186,32.874648
417390,-83.62566,32.849697
443845,-83.59963,32.878304
140951,-81.093905,32.072966
140960,-81.063377,32.024781
140942,-81.114753,32.023211
139579,-81.105435,31.999571
138789,-81.160409,31.978109
141307,-82.388115,31.197221
248776,-82.3821,31.212781
139250,-81.492667,31.136384
140997,-82.85518,31.495773
366447,-81.910117,31.621824
141255,-83.252192,30.827965
384379,-83.26667,30.8906
141264,-83.289925,30.849236
138682,-84.174284,31.55434
138716,-84.14306,31.571395
138691,-84.212087,31.583594
139764,-84.217755,32.058198
141006,-84.188321,32.116663
441399,-83.73816,30.890906
139126,-83.26152,31.683265
140599,-83.76519,31.198805
141167,-83.981478,30.813954
141158,-83.9514,30.863799
138558,-83.528281,31.481889
406051,-84.953414,32.432867
139357,-84.979348,32.505697
419235,-84.970785,32.509451
443881,-84.97078,32.509858
406060,-84.941482,32.479705
139366,-84.940796,32.501556
425296,-84.92583,32.53554
423476,-84.942363,32.484789
135160,-82.569667,30.174307
137713,-82.991356,30.2839
445434,-81.706674,30.188758
439792,-81.706378,30.185557
133711,-81.315256,29.89335
137023,-81.345829,29.924377
132675,-82.123082,29.952134
426314,-81.04951,29.18927
133553,-81.0495,29.189244
133386,-81.051266,29.202286
132602,-81.031429,29.210193
134714,-80.997811,29.162159
132268,-81.08642,29.105506
137281,-81.681137,29.647195
133702,-81.659901,30.334918
445285,-81.65101,30.328539
136109,-81.527303,30.25892
137537,-81.635062,30.289644
136783,-81.692936,30.311173
441405,-81.726649,30.398448
133526,-81.684817,30.34513
133845,-81.573836,30.327536
134945,-81.60706,30.350349
135063,-81.610068,30.328002
134121,-81.561202,30.337933
434955,-81.591917,30.250964
372772,-81.596021,30.254003
444079,-81.604182,30.277639
442329,-81.560428,30.282647
434715,-81.58359,30.28374
137953,-81.705655,30.323755
136172,-81.507853,30.270917
407063,-81.74894,30.222489
438902,-81.586366,30.219885
404505,-81.54788,30.182373
443270,-81.54604,30.206922
441061,-81.54604,30.206922
444990,-84.341098,30.444664
137759,-84.341462,30.445234
135276,-84.339057,30.448534
134097,-84.294801,30.4421
133650,-84.285664,30.428599
136145,-83.421873,30.473871
137856,-83.565783,30.077954
132523,-85.65297,30.161901
134343,-85.727249,30.186104
137865,-85.646585,30.203363
138284,-85.553345,30.77449
132408,-85.519033,30.956401
133021,-85.231946,30.790647
389727,-87.216018,30.412452
136473,-87.200622,30.480779
138354,-87.218125,30.542855
133942,-87.220615,30.534939
134291,-87.295105,30.488083
433068,-86.613809,30.470338
136659,-87.100567,30.646762
136233,-86.475467,30.537148
137096,-82.433958,29.680698
406547,-82.3941,29.611545
134130,-82.361195,29.638248
430157,-81.351383,28.663089
417327,-81.327264,28.650405
445212,-81.321635,28.63303
137546,-81.301604,29.036295
135179,-81.690874,28.833446
439437,-81.345803,28.653509
372578,-81.366513,28.750041
432232,-81.389031,28.623109
438285,-81.397179,28.629921
137209,-81.305606,28.74475
429012,-81.251501,28.77858
138488,-81.36174,28.604386
136950,-81.348716,28.591992
132806,-81.448402,28.555401
386472,-81.307521,28.579461
441441,-81.300393,28.623508
134237,-81.301286,28.596546
136303,-81.383783,28.550422
138187,-81.464168,28.522646
436225,-81.336595,28.559179
133872,-81.367687,28.576142
372480,-81.3931,28.577723
442684,-81.400197,28.472007
434441,-81.401757,28.46359
440925,-81.402253,28.470892
135735,-81.415996,28.471695
136288,-81.387438,28.610884
385929,-81.43994,28.52493
132903,-81.198805,28.60106
442231,-81.429478,28.440786
390701,-81.426942,28.434702
134112,-81.196091,28.57316
369400,-81.409713,28.424285
439163,-81.40625,28.489758
133881,-80.624628,28.064503
385132,-80.648022,27.966398
132693,-80.75813,28.384791
420006,-80.635711,28.145828
372462,-80.70372,28.394053
136011,-80.29367,25.865228
444334,-80.306989,25.855598
423120,-80.306915,25.848446
408844,-80.322355,25.86178
419660,-80.304716,25.865861
135142,-80.312711,25.86695
414179,-80.30069,25.864773
444370,-80.323025,25.884901
135647,-80.29513,25.916128
137245,-80.198024,26.031736
420112,-80.23851,26.023567
440679,-80.23851,26.023567
133960,-81.74446,24.582748
133979,-80.270672,25.917854
137476,-80.256265,25.920915
134149,-80.103598,26.234119
132374,-80.185311,26.243609
135434,-80.200083,26.24546
441380,-80.098793,26.271484
387925,-80.151132,26.275548
136738,-80.31441,25.79706
135726,-80.27645,25.720406
444574,-80.23607,25.782176
409032,-80.249373,25.779157
420103,-80.324576,25.782702
430263,-80.325148,25.782701
135294,-80.208154,25.794676
135717,-80.190856,25.777717
134811,-80.18839,25.790008
419217,-80.21658,25.743109
441414,-80.251702,25.739631
434469,-80.261873,25.771488
439774,-80.228547,25.77128
383163,-80.23576,25.766577
430582,-80.225612,25.765409
443252,-80.23576,25.766577
137777,-80.14126,25.784276
428000,-80.14082,25.779947
363712,-80.141029,25.782409
134307,-80.263591,25.804092
135771,-80.303842,25.760695
441423,-80.290496,25.76325
404921,-80.324026,25.769888
439686,-80.314797,25.748003
434539,-80.316377,25.683673
132471,-80.196136,25.878865
137272,-80.337411,25.742579
383172,-80.2871,25.806645
135957,-80.203534,25.942952
134875,-80.224901,25.927442
135610,-80.21276,25.94267
132842,-80.355002,25.795162
133997,-80.366666,25.755342
414188,-80.41197,25.733204
436702,-80.419483,25.722903
417318,-80.35999,25.653431
402633,-80.381975,25.686319
439969,-80.3645,25.68625
136826,-80.390354,25.599133
414823,-80.164797,25.894337
409670,-80.417043,25.682838
133951,-80.377591,25.757111
439446,-80.142235,26.121964
132709,-80.23541,26.07972
372523,-80.114209,26.138741
387235,-80.11379,26.165212
135081,-80.163959,26.185869
244233,-80.17007,26.18748
137892,-80.184442,26.201818
136747,-80.154723,26.17042
441432,-80.199361,26.164646
136215,-80.24248,26.079337
391546,-80.232133,26.046048
132338,-80.123514,26.101246
138479,-80.232201,26.085022
443438,-80.22376,26.113664
134422,-80.22376,26.113664
133854,-80.22122,26.183628
443234,-80.202967,26.165753
385008,-80.22122,26.183628
434946,-80.261194,26.128824
438601,-80.367098,26.089678
409069,-80.252324,26.078932
136330,-80.049758,26.704629
133261,-80.07296,26.750991
136066,-80.094805,26.758227
372505,-80.09443,26.709575
133465,-80.09443,26.709575
444404,-80.111689,26.710119
136206,-80.104138,26.714688
136996,-80.12704,26.659344
412173,-80.121497,26.70653
132657,-80.123851,26.382777
133669,-80.102293,26.372536
385619,-80.108331,26.391218
136701,-80.125707,26.51582
134510,-80.132413,27.066473
136358,-80.087104,26.613214
428170,-80.08976,26.621145
442745,-80.07437,26.579714
136048,-80.113108,26.631072
378886,-82.2948,27.911201
137032,-82.257287,28.336776
367875,-82.461722,27.96373
137847,-82.465582,27.947225
134495,-82.456919,27.934513
133863,-82.515082,27.959058
137625,-82.49537,27.963798
379029,-82.38999,27.99303
369419,-82.435933,27.997242
135416,-82.518444,27.902454
135939,-82.45171,28.048595
137801,-82.497616,27.996582
428268,-82.50632,28.006247
133809,-82.383446,28.034911
260293,-82.35034,27.980447
136075,-82.361859,27.980159
137351,-82.415876,28.056647
134680,-82.548493,27.992234
134909,-82.547618,27.982417
434964,-82.355776,28.062928
406024,-82.6449,27.843052
367893,-82.79321,27.811626
135337,-82.711151,27.781266
133492,-82.685992,27.718996
137087,-82.681534,27.761183
441371,-82.786844,27.961304
133085,-82.697305,27.963556
137810,-82.71645,27.980297
136491,-82.719064,27.911922
378956,-82.721198,27.893878
364885,-82.74115,27.932797
372718,-82.732693,27.967041
436474,-82.7553,27.906088
137078,-82.717331,27.90242
134574,-82.688959,27.839722
367909,-81.945888,28.052908
134079,-81.945791,28.031507
137564,-81.918997,28.031864
135522,-81.893503,27.99579
250498,-81.92215,27.965469
137315,-81.508387,27.569553
138293,-81.532325,27.838798
138275,-81.599972,27.825751
136516,-81.712932,28.030775
136765,-81.654463,28.076632
366553,-81.877223,26.595795
362700,-81.868291,26.595777
135124,-81.842475,26.540884
135267,-81.832974,26.64855
133508,-81.887375,26.554737
132976,-82.147238,27.005558
433660,-81.773578,26.464262
431558,-81.975445,26.658856
133155,-81.763355,26.141199
367884,-81.741241,26.277222
135391,-82.591739,27.436066
438294,-82.477585,27.49489
132666,-82.616199,27.495788
135407,-82.59337,27.443628
138132,-82.517388,27.258911
244279,-82.47363,27.285142
137120,-82.500827,27.285486
439394,-82.551571,27.368451
136774,-82.548598,27.35963
137148,-82.465363,27.351394
406149,-82.54613,27.333014
262129,-82.55858,27.384925
138497,-82.345563,28.834861
132851,-82.175692,29.166079
138309,-82.19842,29.14081
419226,-82.17027,29.166186
137591,-82.72846,28.261074
136400,-82.646727,28.2751
137962,-82.677065,28.194222
439525,-82.74043,28.050137
138336,-82.75735,28.19006
404338,-82.77534,28.025395
427991,-81.349696,28.298648
132879,-81.362512,28.301869
138372,-81.571532,28.559574
135188,-81.797731,28.830237
134608,-80.35785,27.423121
134228,-80.324698,27.412426
100760,-85.94653,32.924429
100919,-86.95252,33.346817
101675,-86.908605,33.481306
101295,-86.781745,34.07341
101709,-86.865099,33.10625
443614,-86.78726,33.317471
102429,-87.04756,33.753474
102298,-86.113675,33.434258
420307,-86.817687,33.46999
101365,-86.832299,33.468105
101505,-86.707387,33.652439
371034,-86.69506,33.636102
101569,-86.890234,33.451673
439978,-86.92273,33.454262
102049,-86.790932,33.464578
414568,-86.69684,33.409582
102261,-86.81577,33.356981
100937,-86.853636,33.515453
100663,-86.80917,33.50223
100973,-87.56843,33.193818
102270,-87.585242,33.199228
102067,-87.56148,33.120531
101587,-88.186077,32.59244
100751,-87.545766,33.2144
100812,-86.96514,34.805625
101453,-87.662062,34.859089
101879,-87.680999,34.80658
101736,-87.67733,34.739567
101514,-86.949131,34.65428
100654,-86.568502,34.783368
243902,-86.08387,34.712327
420316,-86.603202,34.711484
101462,-86.573817,34.772116
101912,-86.661628,34.756628
100706,-86.63842,34.722818
101240,-85.803434,33.984062
101231,-86.06154,33.943964
102076,-86.169483,34.200648
101897,-85.911664,34.545471
102368,-85.950191,31.800128
102216,-85.69542,32.427987
102377,-85.710315,32.431021
100724,-86.296158,32.36623
102359,-86.287316,32.346158
101435,-86.285313,32.350939
102313,-86.343057,32.350109
101189,-86.21641,32.384181
101116,-86.216488,32.342684
101523,-86.23672,32.31324
100690,-86.17401,32.362609
100830,-86.177351,32.369939
101958,-86.162213,32.383091
101347,-85.75895,33.651673
101480,-85.766644,33.822128
251260,-85.57345,33.128448
101286,-85.46355,31.316086
102322,-85.355931,31.156018
101143,-85.836956,31.297496
101994,-86.964486,31.46071
101602,-86.452262,31.322947
101499,-87.085829,31.101995
101949,-87.326352,31.488925
101107,-86.25484,31.280048
101161,-87.779758,30.852045
102395,-87.91163,30.639329
436641,-87.681411,30.40606
102030,-88.056982,30.693972
444440,-88.114952,30.670281
102234,-88.138199,30.694751
445090,-88.136291,30.67494
366535,-88.145035,30.671139
371052,-88.135124,30.662193
101693,-88.231726,30.81901
102094,-88.18189,30.695081
101073,-87.023531,32.42443
101301,-87.01324,32.445611
101541,-87.316127,32.630526
101648,-87.317998,32.622359
100858,-85.492409,32.600201
101028,-85.031485,32.42391
382771,-87.32869,36.553344
368443,-87.314039,36.584008
376677,-87.408706,36.573521
418889,-87.446724,36.627878
219602,-87.354081,36.533319
219994,-87.366455,36.050549
221254,-86.868053,35.920971
222053,-86.497317,36.363603
443340,-86.828311,35.95615
368452,-86.71879,36.35465
220279,-86.14366,36.387191
382780,-86.337771,36.216054
219949,-86.29966,36.204243
221607,-85.742809,35.699836
392798,-86.701318,36.296571
221157,-86.706296,36.29172
220996,-86.785248,36.186605
444255,-86.34445,35.791021
221102,-86.448159,35.847576
220978,-86.362094,35.849139
221494,-86.41729,35.491199
220464,-86.7948,36.156603
219976,-86.799304,36.10469
219578,-86.844214,36.132187
220206,-86.826158,36.134633
221148,-86.745662,36.195405
219505,-86.789301,36.201155
220792,-86.807315,36.166708
220181,-86.805671,36.16912
431664,-86.8559,36.151324
220491,-86.8559,36.151324
248925,-86.856335,36.132649
221184,-86.856723,36.135453
221838,-86.82937,36.16899
221892,-86.753566,36.142115
388043,-86.700627,36.044669
440110,-86.67185,36.146211
403414,-86.72584,36.079259
219709,-86.794715,36.133866
246202,-86.80057,36.133251
151494,-86.663047,36.147005
442170,-86.690329,36.144575
445249,-86.665629,36.152337
220002,-86.722958,36.132228
443359,-86.85215,36.206755
392840,-86.805888,36.194659
221999,-86.804875,36.14443
439987,-86.785248,36.186605
221731,-84.592647,35.444939
404718,-84.881427,35.191529
221661,-85.050878,35.049136
219879,-84.861885,35.17272
220613,-84.861885,35.17272
219842,-84.868326,35.162528
219790,-85.016596,35.495721
220163,-86.572164,35.152662
220312,-84.364631,35.557691
219596,-84.630515,35.443807
221519,-85.917772,35.20443
221096,-86.299406,35.365519
221740,-85.299812,35.048247
441104,-85.274642,35.036337
221856,-85.27742,35.032456
366784,-85.2749,35.030474
219824,-85.237389,35.100202
220118,-85.242075,35.022877
443650,-85.188345,35.051299
220136,-82.29847,36.3019
220075,-82.366954,36.301643
221908,-82.408626,36.48558
220516,-82.156532,36.585899
220127,-82.178011,36.366083
221014,-82.29499,36.30036
221953,-82.761716,36.172558
221397,-84.620766,35.881291
220251,-84.526348,35.962651
220631,-83.658818,36.581284
221582,-84.53037,36.408479
220394,-84.208987,36.317415
219806,-83.492183,36.122224
220710,-83.963853,35.751969
221050,-83.299259,36.205155
222062,-83.262191,36.213904
220552,-83.91859,35.991982
221795,-83.9221,36.028273
221625,-83.964191,35.95698
221829,-83.99584,35.975487
248660,-84.121119,35.905472
366650,-84.128555,35.916817
221643,-84.166504,35.948303
221759,-83.929696,35.955093
220473,-83.750336,35.937152
443890,-89.796659,35.130031
219921,-89.659976,35.545225
220057,-89.390661,36.047195
222026,-89.411321,36.03922
221236,-89.25718,36.119958
221388,-89.555734,35.745964
221634,-89.123885,35.352932
219639,-90.027501,35.138415
221670,-90.019856,35.138252
222105,-90.020169,35.144863
220871,-89.982653,35.13311
220899,-90.00463,35.133825
219833,-89.983241,35.127437
220808,-89.993707,35.145874
220853,-90.03881,35.149683
379685,-89.94363,35.10935
445522,-89.94363,35.10935
220941,-89.946183,35.13919
221351,-89.989187,35.154424
221290,-89.90545,35.112105
107035,-89.90389,35.112929
376668,-89.90697,35.063517
413884,-89.84892,35.082936
417789,-89.828676,35.020992
220604,-90.034101,35.118641
403405,-89.92588,35.219882
412599,-89.989881,35.071403
416670,-89.828905,35.204104
440873,-89.86559,35.193046
221485,-89.86559,35.193046
445601,-89.867134,35.166982
219903,-89.892093,35.112191
220862,-89.982038,35.115934
220756,-88.521218,36.119716
219718,-88.516162,36.139271
221768,-88.864211,36.340338
221281,-88.296432,36.296408
222099,-88.848918,35.635873
221616,-88.91249,35.611586
220589,-88.826646,35.62401
220400,-88.782102,35.645629
220747,-88.81959,35.60758
220598,-88.806832,35.628197
221971,-88.858524,35.676896
221430,-88.319153,35.221452
220215,-88.639418,35.440073
219587,-88.758926,35.917765
428073,-88.592596,35.169759
219888,-87.101917,35.616757
220321,-87.57487,35.548945
444468,-87.335841,35.23998
221333,-87.007923,35.191008
220701,-87.035085,35.200662
220765,-85.485574,36.176484
376631,-85.513467,36.160361
418870,-85.478651,36.143182
221847,-85.503957,36.174659
221591,-85.039137,35.946609
220640,-85.318466,36.395721
175430,-89.02924,34.67209
175519,-90.570304,34.255626
176318,-89.446999,34.776862
175698,-88.939805,34.759421
176178,-89.971428,34.622721
176017,-89.539377,34.362144
175607,-91.04523,33.37377
175616,-90.734378,33.743896
176008,-90.502053,33.444906
175591,-88.742114,34.256135
176169,-88.562983,34.667833
176415,-88.52856,34.928325
175829,-88.412927,34.276275
175722,-89.80501,33.751546
176044,-90.341274,33.514142
245290,-89.533147,32.737649
175476,-89.50644,32.785139
176053,-90.330452,32.334565
176460,-90.114048,32.157291
175810,-89.915803,32.969985
175917,-89.56318,33.038079
175342,-91.142854,31.877216
175564,-91.35434,31.535545
175786,-90.416058,32.258131
176406,-90.159405,32.402719
175573,-90.399133,31.69006
175421,-90.169228,32.318415
374316,-90.210517,32.282646
176390,-90.151826,32.359614
382461,-90.115129,32.281983
175980,-90.178084,32.3231
441919,-90.143371,32.38688
245281,-90.261855,32.267776
176026,-90.17167,32.332135
175856,-90.20663,32.296781
175528,-90.12297,32.328918
176451,-90.159447,32.355011
374291,-88.747721,32.380502
175935,-88.733604,32.368097
175643,-89.112784,32.440628
175652,-88.483516,32.830246
438674,-89.338121,31.35057
176479,-89.291815,31.305264
383950,-89.335692,31.349549
176372,-89.33791,31.327499
175883,-89.199694,31.597162
176336,-89.149373,31.748512
176062,-89.134632,31.693843
176239,-89.546,30.846809
175494,-89.077063,30.383561
441502,-89.03998,30.397044
176071,-89.144339,30.779349
176354,-90.442844,31.29622
176035,-88.418601,33.493305
176080,-88.78834,33.455241
175713,-88.64686,33.619058
139010,-84.535049,30.899474
138761,-84.795021,31.772321
157632,-85.261372,37.708833
157650,-85.93888,37.828459
156921,-85.753487,38.247469
156471,-85.75137,38.252854
157757,-85.75905,38.241815
365639,-85.7665,38.248106
156930,-85.7665,38.248106
156842,-85.7665,38.248106
262660,-85.722659,38.239623
156286,-85.7049,38.219138
157793,-85.670489,38.212824
157298,-85.685726,38.236941
157614,-85.657718,38.255692
157599,-85.71304,38.186126
445294,-85.77624,38.160936
157766,-85.821198,38.17609
157669,-85.830866,38.167059
157270,-85.688469,38.200292
406219,-85.65733,38.193769
248305,-85.65733,38.193769
445391,-85.563612,38.223943
413857,-85.575761,38.26311
157289,-85.758843,38.215752
156745,-84.554583,38.207934
157377,-84.679335,38.144432
157605,-83.4321,38.19056
157386,-83.429742,38.188462
157456,-83.949364,38.075504
156277,-84.579948,37.866379
156222,-84.661862,37.863704
156213,-84.662606,37.862029
421601,-84.17023,37.98223
156295,-84.289332,37.573334
156408,-84.779175,37.645102
156620,-84.301356,37.740396
156967,-84.490476,38.032367
433563,-84.54259,38.039322
157085,-84.509177,38.032393
157173,-84.507471,38.028712
157207,-84.509311,38.037059
157021,-84.49336,38.051727
157818,-84.493883,38.053236
156392,-84.50775,38.105283
157058,-84.855488,38.201056
156426,-84.86935,38.201649
437866,-84.07839,37.143828
156541,-84.162375,36.736489
157739,-82.994863,36.971339
156949,-83.323659,36.847296
157863,-83.887982,36.869066
248314,-83.771098,37.13934
156444,-83.7152,36.605544
156417,-83.727702,36.725236
157438,-84.52064,39.0752
157809,-84.568923,39.022963
157696,-84.571708,39.041923
247065,-84.641475,39.017166
367103,-84.64401,38.983853
157678,-84.627357,39.011018
245032,-84.653126,38.98768
157331,-83.805641,38.627026
442976,-84.490127,39.092551
157447,-84.465959,39.029221
156231,-82.650664,38.469201
156240,-82.6932,38.439526
157100,-82.946883,38.339002
444422,-82.693274,38.53099
157322,-82.78167,37.823275
157030,-83.43771,37.604308
157535,-82.520265,37.478835
237127,-82.295552,37.672192
157553,-82.77839,37.687585
156790,-83.174535,37.233812
156727,-83.376447,37.16363
156189,-82.875068,37.335087
248192,-82.839537,37.12243
156903,-88.632439,37.067612
157483,-88.658762,37.054081
157942,-88.71247,37.085511
157359,-88.648361,36.815418
157401,-88.323493,36.61241
156675,-88.302686,36.60976
156310,-86.467746,36.979878
157951,-86.455898,36.985718
156338,-86.476717,36.984827
363439,-86.475007,36.964788
156754,-85.924944,37.011737
421513,-87.474774,36.834025
156860,-87.490722,36.885993
157465,-87.143786,37.737809
157395,-87.147973,37.757252
156356,-87.111533,37.768989
157076,-87.112823,37.745491
247940,-87.082995,37.717317
157508,-87.590395,37.842152
156851,-87.650091,37.797687
248165,-87.499633,37.344853
157304,-87.512137,37.362661
157711,-84.617546,37.059599
157827,-85.837659,38.146034
156611,-85.86403,37.704287
156648,-85.861419,37.703066
245069,-85.882526,37.703008
156657,-85.86403,37.704287
156365,-85.348943,37.343342
157216,-85.299909,37.101853
204909,-83.067912,40.296912
407452,-83.039099,40.231764
203997,-83.060146,40.253643
203535,-82.397977,40.374408
202523,-82.520625,40.072582
443535,-83.121729,40.030759
439899,-83.455515,40.077785
375373,-82.475117,40.375889
204194,-82.474667,40.373859
204705,-82.447992,40.068353
418205,-82.429175,40.099973
201672,-82.447441,40.069314
204778,-82.7961,39.956384
206330,-83.760035,40.099881
405012,-82.923766,40.094918
204936,-82.936231,40.12534
201964,-82.905986,39.610895
407461,-82.884305,39.88667
204848,-82.586069,39.738752
205559,-82.652356,39.749383
203030,-83.00894,40.018814
204741,-82.9688,39.9718
405003,-82.999186,39.886396
201548,-82.937867,39.954875
206215,-82.940697,39.958189
202541,-82.94048,39.940475
204796,-83.009001,39.998389
444538,-82.87413,39.966814
204723,-82.877566,39.976108
204769,-83.018667,40.065384
369862,-82.996903,39.964155
202170,-82.988548,39.965767
202806,-82.991825,39.958402
202222,-82.987654,39.969976
204617,-82.940499,39.99265
202161,-82.911152,40.023505
204176,-83.021152,39.957008
405021,-83.147535,39.98502
202204,-82.968317,40.0871
203225,-82.971349,40.061194
441636,-82.988733,40.102442
202189,-82.915534,39.916788
205027,-83.01899,40.119967
443906,-82.966393,40.139854
206181,-83.069824,40.583077
203881,-83.090763,40.579256
204699,-83.085889,40.579444
407504,-83.718321,40.371045
201441,-83.637531,41.377036
421717,-83.127881,41.365117
206011,-83.158583,41.353137
204440,-84.30312,41.452684
202514,-84.356596,41.300336
204945,-83.536023,41.588272
418199,-83.573263,41.586827
444635,-83.598722,41.556146
203757,-83.706649,41.708694
206084,-83.615225,41.65795
205054,-83.59783,41.65
369622,-83.5577,41.706048
204459,-83.588678,41.664587
375559,-83.6298,41.6017
203951,-83.62611,41.60135
205887,-83.62611,41.60135
375540,-83.48322,41.607416
202435,-83.629891,41.693064
203960,-83.54525,41.657099
389860,-81.976056,39.937192
201584,-82.004636,39.940136
204866,-82.031063,39.96098
204255,-82.031769,39.961387
206358,-81.591279,40.024528
204264,-81.737192,39.996635
204884,-80.570841,40.67908
203456,-80.576918,40.617264
201283,-80.966742,40.077084
204802,-80.962601,40.080475
201991,-80.63426,40.371185
204893,-80.625312,40.355039
205957,-80.623094,40.376086
203331,-80.672408,40.376175
203447,-80.8309,41.888855
201195,-81.849112,41.373938
203526,-81.143085,41.483727
203748,-82.07242,41.412448
201131,-80.73451,41.745865
204431,-82.174264,41.465377
203720,-82.13689,41.435642
375300,-81.341918,41.714918
441645,-81.324318,41.672002
444121,-81.913718,41.418295
409591,-82.213852,41.262182
204501,-82.221786,41.29474
201159,-81.243798,41.649238
203580,-81.251817,41.717841
205124,-81.48439,41.593433
369905,-81.47087,41.603581
418223,-81.44752,41.654669
203599,-81.364545,41.638462
206349,-81.44614,41.653796
430917,-81.717972,41.487251
201681,-81.654619,41.501255
204608,-81.657374,41.518805
202073,-81.608878,41.512444
202046,-81.609482,41.509241
201229,-81.60883,41.507751
201645,-81.605769,41.500812
206394,-81.769737,41.484039
439516,-81.60905,41.53715
203164,-81.583586,41.524247
202684,-81.6753,41.50988
202356,-81.66964,41.493981
200633,-81.675822,41.50152
202055,-81.671747,41.500642
202611,-81.67125,41.493501
202134,-81.673052,41.502918
203368,-81.533103,41.488978
411754,-81.549177,41.596287
204468,-81.516212,41.506938
202019,-81.52209,41.472881
202736,-81.52357,41.602498
388663,-81.494549,41.519858
375319,-81.478573,41.519637
375416,-81.579347,41.422951
410797,-81.616011,41.39349
387819,-81.870415,41.439109
206093,-81.747176,41.419719
443012,-81.77945,41.378051
390905,-81.832474,41.3644
420501,-81.823537,41.374227
201469,-81.783618,41.40511
204547,-81.648032,41.400523
439297,-81.654817,41.398425
430388,-81.807292,41.350075
204981,-81.625375,41.344555
439455,-81.451108,41.547556
442408,-81.65064,41.317145
200794,-81.61616,41.017522
204307,-81.469591,41.143118
205197,-81.47928,41.141456
200785,-81.51241,41.1486
444185,-81.43744,41.174256
206428,-81.461987,40.932506
364636,-81.461987,40.932506
203128,-81.141552,41.310998
203517,-81.342253,41.146856
203942,-81.901592,41.155104
369950,-81.728742,41.135812
444477,-81.348058,41.023154
201399,-81.250139,41.180935
204477,-81.245302,41.102919
200721,-81.51813,41.081755
200828,-81.51906,41.063055
205647,-81.43944,41.034156
369853,-81.57129,41.123588
412003,-81.597424,41.08564
204592,-81.6569,41.130464
200800,-81.510328,41.077768
202888,-81.61948,41.144661
407489,-80.787668,41.032696
249566,-80.957782,41.115282
202152,-80.748402,40.764237
