state,county,pclon00,pclat00
36,067,-76.168033,43.065629
36,069,-77.252045,42.894571
36,071,-74.241929,41.422459
36,073,-78.218438,43.248394
36,075,-76.31133,43.39123
36,077,-75.060334,42.564852
36,079,-73.717443,41.41131
36,081,-73.833427,40.720947
36,083,-73.628669,42.70098
36,085,-74.136826,40.588511
36,087,-74.017033,41.127287
36,089,-75.154844,44.652067
36,091,-73.786779,43.00894
36,093,-73.946838,42.809233
36,095,-74.434606,42.643426
36,097,-76.872032,42.38593
36,099,-76.82753,42.833627
36,101,-77.324618,42.270053
36,103,-73.119032,40.820237
36,105,-74.711705,41.705166
36,107,-76.29595,42.120252
36,109,-76.478784,42.461024
36,111,-74.099412,41.848374
36,113,-73.716044,43.403024
36,115,-73.454761,43.289513
36,117,-77.117995,43.144336
36,119,-73.805386,41.039278
36,121,-78.204473,42.723641
36,123,-77.078311,42.634338
37,001,-79.413198,36.073689
37,003,-81.190216,35.892391
37,005,-81.104115,36.497391
37,007,-80.10297,34.968865
37,009,-81.490584,36.420012
37,011,-81.942559,36.078762
37,013,-76.947356,35.517454
37,015,-76.974771,36.09128
37,017,-78.640203,34.602868
37,019,-78.240563,34.024762
37,021,-82.548319,35.589807
37,023,-81.638604,35.731358
37,025,-80.600172,35.4056
37,027,-81.508046,35.878544
37,029,-76.179327,36.356169
37,031,-76.790045,34.7454
37,033,-79.361425,36.403087
37,035,-81.251673,35.697437
37,037,-79.264559,35.733479
37,039,-84.009698,35.113958
37,041,-76.623888,36.114785
37,043,-83.805309,35.036674
37,045,-81.514201,35.293009
37,047,-78.711554,34.284865
37,049,-77.034359,35.060767
37,051,-78.937867,35.064317
37,053,-75.997744,36.386462
37,055,-75.673954,35.902008
37,057,-80.202066,35.847116
37,059,-80.525955,35.927043
37,061,-77.947501,34.932905
37,063,-78.909019,35.995021
37,065,-77.663904,35.908769
37,067,-80.256788,36.109712
37,069,-78.326917,36.055729
37,071,-81.160977,35.275168
37,073,-76.70603,36.460172
37,075,-83.791228,35.33033
37,077,-78.657432,36.238562
37,079,-77.670117,35.471971
37,081,-79.851923,36.05985
37,083,-77.669001,36.348433
37,085,-78.823364,35.362527
37,087,-82.940841,35.515691
37,089,-82.473673,35.337093
37,091,-77.007876,36.348979
37,093,-79.19523,34.984645
37,095,-76.212825,35.444228
37,097,-80.870925,35.729122
37,099,-83.19981,35.33741
37,101,-78.395932,35.547985
37,103,-77.349102,35.024406
37,105,-79.172121,35.461975
37,107,-77.629113,35.263788
37,109,-81.195445,35.482745
37,111,-82.024089,35.668436
37,113,-83.377564,35.15873
37,115,-82.648687,35.841406
37,117,-77.106243,35.836331
37,119,-80.811956,35.215425
37,121,-82.117551,35.965219
37,123,-79.883194,35.335029
37,125,-79.445676,35.25057
37,127,-77.916978,35.948606
37,129,-77.883429,34.211839
37,131,-77.431022,36.429817
37,133,-77.394649,34.735029
37,135,-79.079748,35.975077
37,137,-76.77305,35.109444
37,139,-76.24754,36.29572
37,141,-77.856906,34.482237
37,143,-76.427514,36.18443
37,145,-78.973484,36.379378
37,147,-77.382106,35.581568
37,149,-82.179145,35.256404
37,151,-79.826796,35.76481
37,153,-79.732001,34.944379
37,155,-79.09468,34.669631
37,157,-79.77053,36.405522
37,159,-80.521153,35.622696
37,161,-81.894257,35.348181
37,163,-78.392954,35.027981
37,165,-79.480855,34.785085
37,167,-80.2441,35.321823
37,169,-80.270022,36.352137
37,171,-80.657717,36.43229
37,173,-83.410643,35.438702
37,175,-82.74537,35.210297
37,177,-76.238082,35.903317
37,179,-80.587184,35.008447
37,181,-78.40173,36.331252
37,183,-78.66766,35.796321
37,185,-78.135063,36.411464
37,187,-76.648713,35.86536
37,189,-81.687736,36.220003
37,191,-77.988093,35.367254
37,193,-81.132531,36.193014
37,195,-77.924718,35.724444
37,197,-80.674828,36.164228
37,199,-82.292487,35.909283
38,001,-102.62579,46.034199
38,003,-98.033756,46.925306
38,005,-99.184428,48.029992
38,007,-103.30347,47.018529
38,009,-100.65352,48.819124
38,011,-103.39549,46.169233
38,013,-102.52444,48.774187
38,015,-100.76287,46.819769
38,017,-96.857401,46.867749
38,019,-98.417151,48.754316
38,021,-98.332248,46.086333
38,023,-103.35359,48.873933
38,025,-102.62732,47.318995
38,027,-99.056673,47.712214
38,029,-100.21008,46.257696
38,031,-99.027474,47.459763
38,033,-103.96223,46.890347
38,035,-97.136662,47.911013
38,037,-101.70086,46.379405
38,039,-98.191411,47.451667
38,041,-102.5197,46.443405
38,043,-99.808455,46.929156
38,045,-98.521462,46.406492
38,047,-99.543754,46.496298
38,049,-100.67811,48.181055
38,051,-99.493364,46.138889
38,053,-103.24757,47.810578
38,055,-101.19928,47.520723
38,057,-101.71173,47.299216
38,059,-101.03429,46.817396
38,061,-102.35718,48.121906
38,063,-98.204061,47.914118
38,065,-101.32503,47.121126
38,067,-97.577907,48.786992
38,069,-99.987344,48.324402
38,071,-98.833549,48.145027
38,073,-97.658329,46.479374
38,075,-101.54395,48.7289
38,077,-96.767599,46.258324
38,079,-99.813045,48.835254
38,081,-97.584871,46.156776
38,083,-100.32729,47.579936
38,085,-100.7363,46.147809
38,087,-103.43893,46.417978
38,089,-102.78274,46.878739
38,091,-97.745161,47.459418
38,093,-98.749773,46.916892
38,095,-99.241845,48.596542
38,097,-97.226315,47.489396
38,099,-97.565343,48.389694
38,101,-101.33252,48.265126
38,103,-99.767033,47.670775
38,105,-103.56014,48.203535
39,001,-83.51489,38.847361
39,003,-84.121903,40.757167
39,005,-82.287313,40.850931
39,007,-80.769941,41.799513
39,009,-82.099312,39.347266
39,011,-84.271436,40.544884
39,013,-80.882205,40.040941
39,015,-83.891775,38.946742
39,017,-84.50469,39.412504
39,019,-81.115193,40.609375
39,021,-83.760709,40.120649
39,023,-83.833101,39.925832
39,025,-84.212332,39.102058
39,027,-83.839273,39.410357
39,029,-80.727692,40.773426
39,031,-81.861665,40.288837
39,033,-82.873269,40.797361
39,035,-81.671295,41.453802
39,037,-84.609897,40.116571
39,039,-84.446319,41.29475
39,041,-83.01398,40.225132
39,043,-82.631205,41.407076
39,045,-82.655869,39.786822
39,047,-83.44652,39.549649
39,049,-82.995652,40.000012
39,051,-84.096487,41.578019
39,053,-82.269415,38.831049
39,055,-81.225582,41.49143
39,057,-83.994173,39.727319
39,059,-81.544071,40.016785
39,061,-84.506572,39.179006
39,063,-83.643304,41.038401
39,065,-83.673864,40.688587
39,067,-81.051452,40.309609
39,069,-84.077552,41.358003
39,071,-83.579207,39.219767
39,073,-82.450277,39.521466
39,075,-81.876464,40.567037
39,077,-82.618482,41.172751
39,079,-82.609212,39.038775
39,081,-80.692415,40.36466
39,083,-82.457371,40.40078
39,085,-81.324834,41.684615
39,087,-82.542319,38.504101
39,089,-82.499829,40.055925
39,091,-83.78299,40.387629
39,093,-82.119607,41.388793
39,095,-83.608547,41.65479
39,097,-83.383079,39.924283
39,099,-80.694515,41.052213
39,101,-83.131442,40.582396
39,103,-81.842393,41.14358
39,105,-82.008562,39.057667
39,107,-84.607543,40.518786
39,109,-84.236029,40.04856
39,111,-81.064589,39.740293
39,113,-84.207074,39.748899
39,115,-81.866825,39.61833
39,117,-82.794639,40.522781
39,119,-81.996439,39.959371
39,121,-81.482304,39.772672
39,123,-83.083036,41.531754
39,125,-84.584247,41.132096
39,127,-82.230539,39.751591
39,129,-82.998549,39.664982
39,131,-83.035886,39.084822
39,133,-81.26786,41.177085
39,135,-84.624268,39.743898
39,137,-84.115412,41.009689
39,139,-82.539348,40.764398
39,141,-83.016742,39.338475
39,143,-83.103255,41.341687
39,145,-82.945557,38.781203
39,147,-83.202858,41.128551
39,149,-84.190209,40.317032
39,151,-81.384872,40.834696
39,153,-81.512911,41.108617
39,155,-80.759633,41.238324
39,157,-81.462304,40.477358
39,159,-83.354955,40.262276
39,161,-84.56677,40.855552
39,163,-82.497693,39.237334
39,165,-84.244384,39.431918
39,167,-81.509086,39.412704
39,169,-81.863684,40.839872
39,171,-84.57368,41.534905
39,173,-83.597736,41.445922
39,175,-83.300366,40.867466
40,001,-94.633527,35.887811
40,003,-98.322071,36.663581
40,005,-96.083902,34.337617
40,007,-100.60597,36.81446
40,009,-99.517298,35.359281
40,011,-98.421425,35.884811
40,013,-96.379418,33.974202
40,015,-98.339637,35.134908
40,017,-97.796942,35.49224
40,019,-97.204806,34.194013
40,021,-94.993381,35.901037
40,023,-95.527426,34.018966
40,025,-102.48387,36.736268
40,027,-97.441833,35.26186
40,029,-96.278859,34.548041
40,031,-98.423615,34.630118
40,033,-98.33094,34.304428
40,035,-95.156511,36.674367
40,037,-96.235554,35.974727
40,039,-98.84475,35.549113
40,041,-94.79604,36.456315
40,043,-99.054402,36.050074
40,045,-99.784191,36.262347
40,047,-97.882344,36.397427
40,049,-97.293091,34.735768
40,051,-97.879533,35.082034
40,053,-97.775658,36.766797
40,055,-99.460002,34.914952
40,057,-99.895165,34.694138
40,059,-99.749793,36.776403
40,061,-95.122301,35.237115
40,063,-96.310534,35.084421
40,065,-99.33323,34.652691
40,067,-97.864621,34.127333
40,069,-96.657379,34.265388
40,071,-97.130371,36.745487
40,073,-97.916251,35.918858
40,075,-99.014124,34.939091
40,077,-95.262698,34.883819
40,079,-94.63865,35.0663
40,081,-96.879822,35.662113
40,083,-97.435561,35.846374
40,085,-97.173494,33.926225
40,087,-97.50066,35.080377
40,089,-94.815314,34.00387
40,091,-95.580976,35.386933
40,093,-98.430692,36.29779
40,095,-96.756466,34.021581
40,097,-95.234435,36.290196
40,099,-97.029076,34.50537
40,101,-95.367247,35.711135
40,103,-97.240931,36.328788
40,105,-95.634507,36.773959
40,107,-96.330617,35.449796
40,109,-97.511445,35.512021
40,111,-95.969219,35.608828
40,113,-96.266718,36.439695
40,115,-94.840289,36.867398
40,117,-96.546954,36.274301
40,119,-96.994316,36.088139
40,121,-95.723346,34.953593
40,123,-96.670742,34.773416
40,125,-96.950766,35.314752
40,127,-95.473389,34.340297
40,129,-99.656859,35.638181
40,131,-95.632545,36.318085
40,133,-96.625648,35.180653
40,135,-94.739876,35.47017
40,137,-97.942263,34.516339
40,139,-101.44414,36.717406
40,141,-98.975624,34.381551
40,143,-95.919082,36.10828
40,145,-95.592489,36.002699
40,147,-95.940273,36.732369
40,149,-99.048022,35.310979
40,151,-98.721531,36.762431
40,153,-99.379849,36.42515
41,001,-117.75695,44.774019
41,003,-123.28139,44.570902
41,005,-122.57518,45.363054
41,007,-123.83305,46.100674
41,009,-122.93956,45.900062
41,011,-124.22795,43.302422
41,013,-120.83403,44.288545
41,015,-124.32812,42.25169
41,017,-121.30842,44.086126
41,019,-123.39034,43.241973
41,021,-120.18997,45.409673
41,023,-118.99245,44.451154
41,025,-118.99842,43.525058
41,027,-121.56504,45.652985
41,029,-122.85866,42.343821
41,031,-121.19736,44.600713
41,033,-123.388,42.402267
41,035,-121.72695,42.277384
41,037,-120.46086,42.447651
41,039,-123.11499,44.037904
41,041,-123.99956,44.713815
41,043,-122.95252,44.552049
41,045,-117.06356,43.971105
41,047,-122.95488,44.960537
41,049,-119.60785,45.722099
41,051,-122.5908,45.518447
41,053,-123.21978,44.920198
41,055,-120.72762,45.518996
41,057,-123.85871,45.463352
41,059,-118.92696,45.791228
41,061,-118.02151,45.341617
41,063,-117.31067,45.445297
41,065,-121.20258,45.537065
41,067,-122.87014,45.484588
41,069,-120.08384,44.83715
41,071,-123.14161,45.236728
42,001,-77.161122,39.852685
42,003,-79.962191,40.443734
42,005,-79.511626,40.770318
42,007,-80.302164,40.683637
42,009,-78.476806,40.053178
42,011,-75.908762,40.36645
42,013,-78.377501,40.487307
42,015,-76.529118,41.833269
42,017,-75.017374,40.235631
42,019,-79.952278,40.835227
42,021,-78.80393,40.405281
42,023,-78.236013,41.501822
42,025,-75.72211,40.863386
42,027,-77.841116,40.842167
42,029,-75.671201,39.992833
42,031,-79.428292,41.181079
42,033,-78.503456,40.991712
42,035,-77.458072,41.145151
42,037,-76.387463,41.039038
42,039,-80.100507,41.665382
42,041,-77.098505,40.204117
42,043,-76.798874,40.305443
42,045,-75.345323,39.921637
42,047,-78.621406,41.420699
42,049,-80.069716,42.068861
42,051,-79.711519,39.949933
42,053,-79.299947,41.497458
42,055,-77.658151,39.88224
42,057,-78.084806,39.921474
42,059,-80.122586,39.875606
42,061,-78.001103,40.423393
42,063,-79.127949,40.616382
42,065,-78.966467,41.085233
42,067,-77.327429,40.571826
42,069,-75.636694,41.442752
42,071,-76.289685,40.073302
42,073,-80.338028,40.986171
42,075,-76.443646,40.341378
42,077,-75.504914,40.602584
42,079,-75.926339,41.204836
42,081,-76.98671,41.250072
42,083,-78.58212,41.863962
42,085,-80.345245,41.2654
42,087,-77.614995,40.602272
42,089,-75.308459,41.032378
42,091,-75.305676,40.165679
42,093,-76.628182,40.995555
42,095,-75.322248,40.699751
42,097,-76.680849,40.871832
42,099,-77.151383,40.410928
42,101,-75.14105,40.004835
42,103,-74.98007,41.308916
42,105,-77.936356,41.823133
42,107,-76.198565,40.716256
42,109,-76.983272,40.786302
42,111,-79.009657,40.031389
42,113,-76.490143,41.470178
42,115,-75.771015,41.824642
42,117,-77.208706,41.816944
42,119,-76.961916,40.974829
42,121,-79.766293,41.406051
42,123,-79.233944,41.849869
42,125,-80.14551,40.200711
42,127,-75.304308,41.549163
42,129,-79.592597,40.339487
42,131,-75.939802,41.53762
42,133,-76.750347,39.940915
44,001,-71.284415,41.712879
44,003,-71.484651,41.699948
44,005,-71.268795,41.545761
44,007,-71.449401,41.856522
44,009,-71.589804,41.466345
45,001,-82.423494,34.236556
45,003,-81.768827,33.534901
45,005,-81.28893,32.997791
45,007,-82.619145,34.549686
45,009,-81.074551,33.269807
45,011,-81.352774,33.296893
45,013,-80.73499,32.338079
45,015,-80.032994,33.081198
45,017,-80.809621,33.670712
45,019,-79.981986,32.820362
45,021,-81.641622,35.078438
45,023,-81.124044,34.701184
45,025,-80.137349,34.682451
45,027,-80.21208,33.691159
45,029,-80.657066,32.91042
45,031,-79.983941,34.327824
45,033,-79.358172,34.395742
45,035,-80.235312,33.011669
45,037,-81.921778,33.727537
45,039,-81.079747,34.364362
45,041,-79.759324,34.096393
45,043,-79.287137,33.451494
45,045,-82.345925,34.850478
45,047,-82.148986,34.203318
45,049,-81.125372,32.798439
45,051,-78.939863,33.794819
45,053,-81.017751,32.43642
45,055,-80.635519,34.26713
45,057,-80.730592,34.719295
45,059,-82.024139,34.502867
45,061,-80.25788,34.177846
45,063,-81.205189,33.960402
45,065,-82.293282,33.888501
45,067,-79.336086,34.163661
45,069,-79.668968,34.635112
45,071,-81.580241,34.273417
45,073,-83.01084,34.708442
45,075,-80.79807,33.469561
45,077,-82.685446,34.811999
45,079,-80.989812,34.047592
45,081,-81.706017,33.993134
45,083,-81.992051,34.961099
45,085,-80.386384,33.930212
45,087,-81.624277,34.730484
45,089,-79.725253,33.65709
45,091,-81.074107,34.982953
46,003,-98.530152,43.695857
46,005,-98.232787,44.37112
46,007,-101.7709,43.207091
46,009,-97.85605,42.978693
46,011,-96.786414,44.315642
46,013,-98.446051,45.480675
46,015,-99.186706,43.762949
46,017,-99.371682,44.058482
46,019,-103.74673,44.678142
46,021,-100.10066,45.809157
46,023,-98.516294,43.176837
46,025,-97.708816,44.844575
46,027,-96.940823,42.814639
46,029,-97.1307,44.914727
46,031,-100.95608,45.760364
46,033,-103.52589,43.737928
46,035,-98.042706,43.705398
46,037,-97.525446,45.363577
46,039,-96.664647,44.737461
46,041,-101.12314,45.127139
46,043,-98.361354,43.371581
46,045,-99.176069,45.45428
46,047,-103.51708,43.388995
46,049,-99.114492,45.071345
46,051,-96.648944,45.205164
46,053,-99.274279,43.181041
46,055,-101.5736,44.136112
46,057,-97.143408,44.649119
46,059,-98.992609,44.534185
46,061,-97.770556,43.65288
46,063,-103.50264,45.611175
46,065,-100.29899,44.377935
46,067,-97.750972,43.334904
46,069,-99.459683,44.509202
46,071,-101.62855,43.686659
46,073,-98.562814,44.086482
46,075,-100.69728,43.907003
46,077,-97.412877,44.377099
46,079,-97.101658,44.005419
46,081,-103.80071,44.443373
46,083,-96.733058,43.389457
46,085,-99.740557,43.937274
46,087,-97.356211,43.665693
46,089,-99.292898,45.756877
46,091,-97.644617,45.75863
46,093,-103.27135,44.300985
46,095,-100.80808,43.546189
46,097,-97.562248,44.017483
46,099,-96.730397,43.558584
46,101,-96.655885,44.021118
46,103,-103.21517,44.065642
46,105,-102.3224,45.720777
46,107,-99.895601,45.080666
46,109,-96.94948,45.614178
46,111,-98.149642,44.008972
46,113,-102.485,43.186742
46,115,-98.420206,44.909189
46,117,-100.43394,44.361379
46,119,-100.10801,44.71415
46,121,-100.78983,43.250116
46,123,-99.853712,43.34951
46,125,-97.118542,43.302042
46,127,-96.614709,42.735071
46,129,-100.29732,45.517766
46,135,-97.392942,42.904333
46,137,-101.56716,44.905452
47,001,-84.182728,36.082673
47,003,-86.464338,35.5106
47,005,-88.090281,36.072011
47,007,-85.191807,35.619117
47,009,-83.97069,35.755569
47,011,-84.861605,35.165839
47,013,-84.124847,36.38622
47,015,-86.061712,35.800976
47,017,-88.46471,36.015985
47,019,-82.201083,36.317509
47,021,-87.064201,36.26339
47,023,-88.622433,35.434503
47,025,-83.644448,36.490813
47,027,-85.56079,36.555056
47,029,-83.173716,35.94871
47,031,-86.12866,35.449118
47,033,-89.124913,35.789699
47,035,-85.022878,35.950733
47,037,-86.750506,36.146772
47,039,-88.126886,35.611523
47,041,-85.838682,35.968738
47,043,-87.349651,36.108787
47,045,-89.360884,36.057118
47,047,-89.455803,35.20299
47,049,-84.933811,36.371033
47,051,-86.113494,35.206965
47,053,-88.885568,35.945202
47,055,-87.031504,35.191337
47,057,-83.479865,36.27306
47,059,-82.834009,36.176982
47,061,-85.71962,35.340754
47,063,-83.296667,36.215573
47,065,-85.210944,35.091899
47,067,-83.228799,36.521188
47,069,-89.019386,35.222733
47,071,-88.22738,35.198695
47,073,-82.871692,36.464696
47,075,-89.272179,35.585205
47,077,-88.400292,35.647334
47,079,-88.29713,36.318773
47,081,-87.410148,35.847589
47,083,-87.707701,36.307006
47,085,-87.776956,36.070918
47,087,-85.630662,36.330732
47,089,-83.455875,36.071024
47,091,-81.841093,36.453021
47,093,-83.979665,35.974039
47,095,-89.467166,36.355484
47,097,-89.540968,35.764377
47,099,-87.357191,35.230101
47,101,-87.527478,35.535606
47,103,-86.573117,35.111084
47,105,-84.286385,35.761177
47,107,-84.597086,35.422666
47,109,-88.544919,35.177021
47,111,-86.021527,36.535259
47,113,-88.822395,35.642237
47,115,-85.603908,35.107054
47,117,-86.775471,35.478514
47,119,-87.056189,35.614686
47,121,-84.814468,35.505544
47,123,-84.357686,35.512631
47,125,-87.364348,36.54432
47,127,-86.340076,35.29746
47,129,-84.588765,36.102243
47,131,-89.081352,36.396272
47,133,-85.319697,36.352423
47,135,-87.860007,35.652822
47,137,-85.138061,36.566128
47,139,-84.558235,35.122774
47,141,-85.502746,36.163044
47,143,-84.951968,35.561361
47,145,-84.524957,35.885631
47,147,-86.834463,36.486873
47,149,-86.440371,35.891101
47,151,-84.506461,36.452949
47,153,-85.393148,35.350196
47,155,-83.578426,35.857932
47,157,-89.913322,35.127123
47,159,-85.964836,36.242228
47,161,-87.798295,36.495666
47,163,-82.395271,36.531666
47,165,-86.536565,36.396955
47,167,-89.746367,35.484165
47,169,-86.167587,36.393247
47,171,-82.396469,36.149083
47,173,-83.81882,36.241887
47,175,-85.452008,35.72416
47,177,-85.79129,35.695663
47,179,-82.432512,36.323347
47,181,-87.793194,35.258833
47,183,-88.76984,36.2913
47,185,-85.48719,35.937084
47,187,-86.86197,35.93339
47,189,-86.396588,36.199756
48,001,-95.691946,31.778259
48,003,-102.54184,32.320471
48,005,-94.713946,31.312811
48,007,-97.070428,28.030054
48,009,-98.617488,33.69921
48,011,-101.39188,35.082418
48,013,-98.57137,29.028869
48,015,-96.224645,29.856934
48,017,-102.74986,34.206998
48,019,-99.043269,29.703944
48,021,-97.346326,30.142459
48,023,-99.26204,33.595961
48,025,-97.73749,28.398256
48,027,-97.576155,31.086641
48,029,-98.517259,29.468115
48,031,-98.39976,30.181449
48,033,-101.44097,32.747757
48,035,-97.5805,31.867025
48,037,-94.208246,33.435382
48,039,-95.391832,29.272066
48,041,-96.335477,30.634758
48,043,-103.61403,30.231363
48,045,-101.23584,34.439541
48,047,-98.145057,27.200017
48,049,-98.989112,31.731293
48,051,-96.639884,30.477719
48,053,-98.252591,30.67362
48,055,-97.679252,29.845936
48,057,-96.62629,28.587473
48,059,-99.445889,32.346625
48,061,-97.55952,26.047287
48,063,-94.983589,32.989877
48,065,-101.3179,35.387202
48,067,-94.296906,33.079302
48,069,-102.26816,34.520471
48,071,-94.707915,29.798988
48,073,-95.208346,31.898556
48,075,-100.22667,34.428508
48,077,-98.243358,33.830396
48,079,-102.74201,33.68543
48,081,-100.40683,31.903849
48,083,-99.425152,31.81224
48,085,-96.701468,33.081905
48,087,-100.2171,34.864821
48,089,-96.532279,29.657546
48,091,-98.215635,29.758629
48,093,-98.558936,31.967824
48,095,-99.868916,31.285348
48,097,-97.138365,33.612826
48,099,-97.825155,31.24587
48,101,-100.30418,34.023601
48,103,-102.35223,31.400532
48,105,-101.22146,30.706607
48,107,-101.36764,33.665202
48,109,-104.80974,31.081521
48,111,-102.57788,36.117326
48,113,-96.786678,32.814861
48,115,-101.95002,32.735103
48,117,-102.40202,34.835575
48,119,-95.697545,33.376729
48,121,-97.028632,33.100289
48,123,-97.31817,29.101553
48,125,-100.8496,33.527615
48,127,-99.817338,28.516741
48,129,-100.85211,34.940766
48,131,-98.399987,27.7304
48,133,-98.835798,32.356838
48,135,-102.38494,31.865926
48,137,-100.19085,29.97564
48,139,-96.802043,32.41747
48,141,-106.38684,31.781616
48,143,-98.23231,32.201436
48,145,-96.945705,31.260453
48,147,-96.172661,33.564303
48,149,-96.894396,29.850994
48,151,-100.41106,32.77641
48,153,-101.37169,34.040755
48,155,-99.700164,33.992216
48,157,-95.646717,29.600348
48,159,-95.223422,33.122164
48,161,-96.218367,31.69203
48,163,-99.111974,28.832172
48,165,-102.64847,32.769416
48,167,-94.985825,29.407432
48,169,-101.39179,33.200618
48,171,-98.899476,30.275018
48,173,-101.51657,31.849433
48,175,-97.372757,28.703406
48,177,-97.509548,29.47203
48,179,-100.93747,35.525386
48,181,-96.621506,33.655617
48,183,-94.790174,32.497114
48,185,-96.017178,30.453017
48,187,-98.061126,29.594381
48,189,-101.74134,34.143203
48,191,-100.60797,34.653651
48,193,-98.10038,31.760111
48,195,-101.27975,36.218348
48,197,-99.694292,34.282762
48,199,-94.261161,30.308
48,201,-95.403362,29.792254
48,203,-94.404502,32.535175
48,205,-102.49749,35.984357
48,207,-99.772306,33.181526
48,209,-97.948856,29.988087
48,211,-100.35989,35.891511
48,213,-95.897232,32.23783
48,215,-98.177733,26.228875
48,217,-97.166414,31.99583
48,219,-102.33416,33.585666
48,221,-97.769327,32.432811
48,223,-95.587194,33.125542
48,225,-95.46381,31.299053
48,227,-101.46172,32.244123
48,229,-105.60421,31.403868
48,231,-96.088632,33.08805
48,233,-101.44888,35.679872
48,235,-100.84561,31.269719
48,237,-98.170674,33.202431
48,239,-96.595231,28.962851
48,241,-93.995016,30.740942
48,243,-103.99734,30.602315
48,245,-94.061047,30.00808
48,247,-98.684709,27.298922
48,249,-98.067992,27.743394
48,251,-97.323637,32.429279
48,253,-99.811192,32.723502
48,255,-97.864351,28.855133
48,257,-96.308581,32.63406
48,259,-98.741885,29.847937
48,261,-97.788026,27.07634
48,263,-100.63188,33.248936
48,265,-99.161711,30.040622
48,267,-99.747375,30.492111
48,269,-100.32343,33.672859
48,271,-100.41969,29.310078
48,273,-97.857348,27.493262
48,275,-99.698325,33.465291
48,277,-95.534837,33.673598
48,279,-102.32328,34.029467
48,281,-98.125917,31.094948
48,283,-99.240816,28.38147
48,285,-97.047884,29.409648
48,287,-96.960628,30.267815
48,289,-96.048675,31.299914
48,291,-94.895051,30.157926
48,293,-96.523366,31.594567
48,295,-100.34142,36.374602
48,297,-98.113811,28.346752
48,299,-98.51555,30.693225
48,301,-103.60587,31.738178
48,303,-101.88205,33.559733
48,305,-101.80757,33.178471
48,307,-99.336787,31.15048
48,309,-97.166571,31.543843
48,311,-98.506634,28.439165
48,313,-95.88052,30.958913
48,315,-94.424446,32.790593
48,317,-101.82452,32.194053
48,319,-99.214356,30.754679
48,321,-96.001769,28.916087
48,323,-100.4806,28.704236
48,325,-98.970063,29.289828
48,327,-99.77866,30.907528
48,329,-102.10618,32.002784
48,331,-97.00884,30.749175
48,333,-98.577806,31.492137
48,335,-100.8618,32.393803
48,337,-97.757778,33.641853
48,339,-95.463882,30.237602
48,341,-101.95403,35.902999
48,343,-94.724486,33.071181
48,345,-100.84658,34.021262
48,347,-94.642028,31.62444
48,349,-96.491012,32.079585
48,351,-93.751251,30.688105
48,353,-100.41203,32.448105
48,355,-97.434636,27.738052
48,357,-100.81312,36.378537
48,359,-102.38905,35.32003
48,361,-93.864915,30.12138
48,363,-98.166176,32.780465
48,365,-94.330821,32.167726
48,367,-97.741113,32.801097
48,369,-102.81188,34.537189
48,371,-102.78116,30.900757
48,373,-94.931072,30.744851
48,375,-101.83498,35.220611
48,377,-104.25386,29.825532
48,379,-95.802687,32.88577
48,381,-101.88827,35.121877
48,383,-101.46871,31.223305
48,385,-99.866958,29.724984
48,387,-95.069838,33.595101
48,389,-103.52852,31.372015
48,391,-97.238706,28.292893
48,393,-100.7047,35.71904
48,395,-96.555885,30.964787
48,397,-96.451875,32.911231
48,399,-99.992571,31.803405
48,401,-94.796405,32.189611
48,403,-93.853783,31.340803
48,405,-94.147598,31.451672
48,407,-95.123962,30.556646
48,409,-97.40485,27.948798
48,411,-98.763376,31.187228
48,413,-100.5921,30.86639
48,415,-100.90504,32.704658
48,417,-99.316675,32.689338
48,419,-94.175431,31.82097
48,421,-101.98392,36.338316
48,423,-95.296101,32.328367
48,425,-97.754363,32.234368
48,427,-98.846319,26.390357
48,429,-98.904516,32.75619
48,431,-100.99982,31.836727
48,433,-100.23664,33.143529
48,435,-100.62961,30.560556
48,437,-101.76983,34.52712
48,439,-97.240383,32.758547
48,441,-99.770846,32.426895
48,443,-102.32765,30.159011
48,445,-102.27267,33.18556
48,447,-99.136845,33.14242
48,449,-94.969484,33.179528
48,451,-100.4586,31.454069
48,453,-97.751218,30.306848
48,455,-95.241949,31.00533
48,457,-94.35819,30.742356
48,459,-94.927159,32.6985
48,461,-102.11572,31.191204
48,463,-99.758327,29.244542
48,465,-100.89869,29.380325
48,467,-95.833502,32.582603
48,469,-96.990525,28.818423
48,471,-95.532215,30.733396
48,473,-95.973897,30.022322
48,475,-102.93112,31.561644
48,477,-96.397145,30.182149
48,479,-99.477522,27.514915
48,481,-96.173586,29.279119
48,483,-100.26456,35.347371
48,485,-98.55228,33.925161
48,487,-99.294732,34.147167
48,489,-97.776723,26.453458
48,491,-97.706353,30.552622
48,493,-98.137441,29.216271
48,495,-103.09983,31.84049
48,497,-97.644051,33.166783
48,499,-95.391948,32.772066
48,501,-102.83221,33.03108
48,503,-98.629174,33.169904
48,505,-99.268663,26.903962
48,507,-99.804351,28.757965
49,001,-112.78506,38.302218
49,003,-112.10128,41.593891
49,005,-111.83879,41.747614
49,007,-110.77479,39.600981
49,009,-109.6556,40.967037
49,011,-111.94775,41.016559
49,013,-110.17321,40.288407
49,015,-110.93656,39.218717
49,017,-112.07269,37.766868
49,019,-109.53914,38.581257
49,021,-113.07101,37.710597
49,023,-111.92627,39.743955
49,025,-112.40293,37.120893
49,027,-112.50219,39.217774
49,029,-111.71923,41.074403
49,031,-112.21496,38.290151
